ID,ProductID,Sku,SkuID,Price,CalculatedPrice,SalePrice,RetailPrice,Weight,CalculatedWeight,Width,Height,Depth,IsFreeShipping,FixedCostShippingPrice,PurchasingDisabled,PurchasingDisabledMessage,ImageURL,CostPrice,Upc,Mpn,Gtin,InventoryLevel,InventoryWarningLevel,BinPickingNumber,OptionValues
1349,1276,9338817019061,0,19.95,19.95,0,0,215,215,5.9,7,5.9,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1276/images/7828/CIRCA_Refresh_eComProductImages_2048x2048_60gCandle_PearLime_Front_4b6f4230-508d-4ac1-b12c-fec214d2a7c2_2048x2048__12543.1630051035.386.513.png?c=1,8.79,9338817019061,,9338817019061,12,5,,[]
1350,1277,9338817019030,0,19.95,19.95,0,0,300,300,5.9,7,5.9,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1277/images/7825/CIRCA_Refresh_eComProductImages_2048x2048_60gCandle_Oceanique_Front_427f42d2-c201-4246-aa92-2ef50d1156f7_2048x2048__40196.1630284545.386.513.png?c=1,8.8,9338817019030,,9338817019030,5,5,,[]
1351,1278,9338817019054,0,19.95,19.95,0,0,215,215,5.9,7,5.9,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1278/images/7820/CIRCA_Refresh_eComProductImages_2048x2048_60gCandle_MangoPapaya_Front_a2e6c9ec-3742-4cff-b924-ec970c025a2e_2048x2048__24612.1630283292.386.513.png?c=1,8.8,9338817019054,,9338817019054,5,5,,[]
1352,1279,9338817019160,0,39.95,39.95,0,0,964,964,9.8,12.3,9.8,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1279/images/7812/ZOVqiumc__69137.1626049205.386.513.png?c=1,17.61,9338817019160,,9338817019160,7,5,,[]
1353,1280,9338817019177,0,39.95,39.95,0,0,964,964,9.8,12.3,9.8,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1280/images/7814/WpvvLUZc__25234.1626049400.386.513.png?c=1,17.61,9338817019177,,9338817019177,3,5,,[]
1355,1282,9338817019184,0,39.95,39.95,0,0,970,970,10.3,10.3,10.5,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1282/images/7829/mfIXcYu4__33489.1626054120.386.513.png?c=1,17.61,9338817019184,,9338817019184,9,5,,[]
1356,1283,9338817019245,0,49.95,49.95,0,0,598,598,7.9,28.9,7.9,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1283/images/7838/wUIhjrEs__53227.1626055075.386.513.png?c=1,22.01,9338817019245,,9338817019245,5,5,,[]
1357,1284,9338817019283,0,49.95,49.95,0,0,630,630,10,30,10,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1284/images/7848/HV7XASsE__41983.1626056025.386.513.png?c=1,20.7,9338817019283,,9338817019283,4,5,,[]
1358,1285,9338817019269,0,49.95,49.95,0,0,598,598,7.9,28.9,7.9,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1285/images/7844/P5khjdWI__16927.1626055639.386.513.png?c=1,22.01,9338817019269,,9338817019269,4,5,,[]
1359,1286,9338817019238,0,49.95,49.95,0,0,598,598,7.9,28.9,7.9,false,0,false,,https://cdn11.bigcommerce.com/s-9wn8an8lno/products/1286/images/7842/rBNhTfMU__27603.1626055399.386.513.png?c=1,22.01,9338817019238,,9338817019238,5,5,,[]
